id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews,Hospital Name,info
Hospital #0,Anantpur,Andhra Pradesh,Ananthapuramu,219.608,14.696532573816466,77.5845696812239,4.1,229,Columbia Asia Hospital 1,Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #94,Tirupati,Andhra Pradesh,Tirupati,241.72,13.621316502868416,79.40268717421604,4.2,90,Aster Hospital 95,Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist)
Hospital #95,Tirupati,Andhra Pradesh,Tirupati,241.72,13.626769326653868,79.34083407059133,4.6,57,Aster Hospital 96,Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist)
Hospital #96,Tirupati,Andhra Pradesh,Tirupati,241.72,13.664737526641154,79.44644016229505,4.2,132,Artemis Hospital 97,Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist)
Hospital #97,Tirupati,Andhra Pradesh,Tirupati,241.72,13.608188064858153,79.3799867758066,3.6,203,Medanta Hospital 98,Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist)
Hospital #98,Tirupati,Andhra Pradesh,Tirupati,241.72,13.640461036155298,79.44457309964778,4.4,392,Aster Hospital 99,Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist)
Hospital #99,Tirupati,Andhra Pradesh,Tirupati,241.72,13.629339334640957,79.39382699525872,4.3,1449,Primus Hospital 100,Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist)
Hospital #100,Tirupati,Andhra Pradesh,Tirupati,241.72,13.561225705555335,79.36541006259053,4.4,59,Paras Hospital 101,Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist)
Hospital #101,Tirupati,Andhra Pradesh,Tirupati,241.72,13.639744504079292,79.40858656089063,3.9,117,Fortis Hospital 102,Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic)
Hospital #102,Tirupati,Andhra Pradesh,Tirupati,241.72,13.641819170632251,79.42144215430585,4.7,1239,Artemis Hospital 103,Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist)
Hospital #103,Tirupati,Andhra Pradesh,Tirupati,241.72,13.630097389654528,79.4509831413769,4.9,9953,Saket City Hospital 104,Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist)
Hospital #104,Vijayawada,Andhra Pradesh,Krishna,459.602,16.510485151288297,80.59290771939907,4.6,2201,Fortis Hospital 105,Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
Hospital #105,Vijayawada,Andhra Pradesh,Krishna,459.602,16.4931736869628,80.5834832962945,4.2,819,Artemis Hospital 106,Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist)
Hospital #106,Vijayawada,Andhra Pradesh,Krishna,459.602,16.47325813727966,80.60520535572579,4.7,7951,BLK Hospital 107,Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist)
Hospital #107,Vijayawada,Andhra Pradesh,Krishna,459.602,16.49614400981399,80.58969706764677,4.8,6594,Medanta Hospital 108,Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist)
Hospital #108,Vijayawada,Andhra Pradesh,Krishna,459.602,16.467543272911264,80.65036148357943,4.3,96,BLK Hospital 109,Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist)
Hospital #109,Vijayawada,Andhra Pradesh,Krishna,459.602,16.491734702981407,80.66795144861761,4.7,4262,Paras Hospital 110,Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist)
Hospital #110,Vijayawada,Andhra Pradesh,Krishna,459.602,16.525618629661558,80.61319055790234,3.7,295,Wockhardt Hospital 111,Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Das (Pediatrician)
Hospital #111,Vijayawada,Andhra Pradesh,Krishna,459.602,16.51998518625105,80.63033904706388,3.6,149,Paras Hospital 112,Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist)
Hospital #112,Vijayawada,Andhra Pradesh,Krishna,459.602,16.502710180198143,80.66426228359472,4.6,1297,Narayana Hospital 113,Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist)
Hospital #113,Vijayawada,Andhra Pradesh,Krishna,459.602,16.50198909810127,80.62938333737694,4.5,811,BLK Hospital 114,Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist)
Hospital #114,Vijayawada,Andhra Pradesh,Krishna,459.602,16.39566000673991,80.53196827166262,5.0,1,Columbia Asia Hospital 115,Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist)
Hospital #115,Vijayawada,Andhra Pradesh,Krishna,459.602,16.539703008476824,80.67391463565193,4.3,1899,Saket City Hospital 116,Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic)
Hospital #116,Vijayawada,Andhra Pradesh,Krishna,459.602,16.46347418664767,80.68094646041104,3.6,127,Global Hospital 117,Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
Hospital #117,Vijayawada,Andhra Pradesh,Krishna,459.602,16.538526063401623,80.59906437555853,3.2,115,BLK Hospital 118,Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist)
Hospital #118,Vijayawada,Andhra Pradesh,Krishna,459.602,16.490882102643873,80.60690639875773,4.8,6594,Narayana Hospital 119,Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist)
Hospital #119,Vijayawada,Andhra Pradesh,Krishna,459.602,16.503732515539028,80.64407195911981,4.5,1609,Manipal Hospital 120,Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist)
Hospital #120,Vijayawada,Andhra Pradesh,Krishna,459.602,16.551859470943207,80.73015999389806,4.0,80,Wockhardt Hospital 121,Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist)
Hospital #121,Vijayawada,Andhra Pradesh,Krishna,459.602,16.22501820029611,80.72225660863606,3.3,4,Primus Hospital 122,Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic)
Hospital #122,Vijaywada,Andhra Pradesh,Krishna,459.602,16.5063708257186,80.60547561186917,4.9,5511,Fortis Hospital 123,Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist)
Hospital #123,Vijaywada,Andhra Pradesh,Krishna,459.602,16.57496946794992,80.5339256079703,4.5,21,Paras Hospital 124,Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #124,Vijaywada,Andhra Pradesh,Krishna,459.602,16.51056210462941,80.69476758725568,4.7,2035,Manipal Hospital 125,Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist)
Hospital #125,Vijaywada,Andhra Pradesh,Krishna,459.602,16.489032683982018,80.5925762541472,4.0,63,Narayana Hospital 126,Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist)
Hospital #126,Vijaywada,Andhra Pradesh,Krishna,459.602,16.501845791909652,80.80125722148372,3.0,89,Artemis Hospital 127,Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist)
Hospital #127,Vijaywada,Andhra Pradesh,Krishna,459.602,16.52557298382739,80.62671607419266,2.9,531,Global Hospital 128,Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic)
Hospital #128,Vijaywada,Andhra Pradesh,Krishna,459.602,16.655084650826634,80.77154243353077,5.0,1,Saket City Hospital 129,Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Verma (Neurologist)
Hospital #129,Vijaywada,Andhra Pradesh,Krishna,459.602,16.385556695409537,80.40528360976532,3.7,3,Saket City Hospital 130,Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist)
Hospital #130,Vijaywada,Andhra Pradesh,Krishna,459.602,16.522763750860335,80.63159672160208,4.6,70,Saket City Hospital 131,Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist)
Hospital #131,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.667822292413955,83.33556687867267,4.5,185,Primus Hospital 132,Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Iyer (Oncologist)
Hospital #132,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.913677111784963,83.57976711461774,2.9,18,Global Hospital 133,Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist)
Hospital #133,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.723589252087592,83.3044705107623,4.1,1893,Primus Hospital 134,Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic)
Hospital #134,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.720664513140477,83.31476180614747,4.3,739,Paras Hospital 135,Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist)
Hospital #135,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.712577776448352,83.29666865995605,4.5,892,Primus Hospital 136,Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician)
Hospital #136,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.73562872311609,83.29119067859388,3.5,103,Apollo Hospital 137,Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist)
Hospital #137,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.588223794310938,83.23512654745976,2.9,68,Global Hospital 138,Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist)
Hospital #138,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.723993917549137,83.28022134372048,4.8,3804,Columbia Asia Hospital 139,Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Iyer (Oncologist); Dr. Das (Pediatrician)
Hospital #139,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.72872304458137,83.28788096076755,4.6,4917,Global Hospital 140,Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist)
Hospital #140,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.73096551108286,83.30607488010678,4.0,136,Narayana Hospital 141,Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist)
Hospital #141,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.722591557192708,83.18992755398475,4.6,19600,Apollo Hospital 142,Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist)
Hospital #142,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.776889376851475,83.16773950460808,3.1,137,Saket City Hospital 143,Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist)
Hospital #143,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.746367506941578,83.32876869143361,4.9,5864,Narayana Hospital 144,Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist)
Hospital #144,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.67588146931173,83.33647267930243,4.0,262,Narayana Hospital 145,Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist)
Hospital #145,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.734466034331238,83.2881362329191,4.1,1418,Paras Hospital 146,Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist)
Hospital #146,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.684085595634606,83.19157334180719,3.0,141,Indraprastha Hospital 147,Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist)
Hospital #147,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.80116432928278,83.40645445307408,3.0,160,Max Hospital 148,Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician)
Hospital #148,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.76397891160117,83.2806040528482,4.5,2079,Apollo Hospital 149,Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic)
Hospital #149,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.91360592392028,83.36939613814201,4.3,16,Narayana Hospital 150,Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #150,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.70332331964755,83.36145202995594,3.5,144,Max Hospital 151,Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist)
Hospital #151,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.795762926125985,83.39529621538634,4.5,51,Max Hospital 152,Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist)
Hospital #152,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.69647167151717,83.27886265184665,4.2,131,Apollo Hospital 153,Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Iyer (Oncologist)
Hospital #153,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.74959756897612,82.9516131681602,3.5,16,Indraprastha Hospital 154,Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist)
Hospital #154,Visakhapatnam,Andhra Pradesh,Visakhapatnam,1869.8,17.738409851016772,83.29692207268167,4.8,691,Manipal Hospital 155,Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist)
Hospital #155,West Godavari,Andhra Pradesh,West Godavari,817.3,16.745326550664483,81.67832754434282,4.5,1868,Artemis Hospital 156,Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician)
Hospital #156,West Godavari,Andhra Pradesh,West Godavari,817.3,16.471953117218145,81.67145293830097,3.4,5,Columbia Asia Hospital 157,Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist)
Hospital #157,West Godavari,Andhra Pradesh,West Godavari,817.3,16.49857513265502,81.72244904934254,4.1,8,Artemis Hospital 158,Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic)
Hospital #158,West Godavari,Andhra Pradesh,West Godavari,817.3,16.398708386685218,81.71232780849566,2.3,18,Global Hospital 159,Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist)
Hospital #159,Dibrugarh,Assam,Dibrugarh,393.0,26.19908213905008,91.65079248792232,4.5,105,Saket City Hospital 160,Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist)
Hospital #160,Dibrugarh,Assam,Dibrugarh,393.0,26.18821047570896,91.62093075782472,3.5,6,Columbia Asia Hospital 161,Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Verma (Neurologist)
Hospital #161,Guwahati,Assam,Kamrup Metropolitan,2010.0,26.21066729458935,91.67003012258829,4.8,6491,Global Hospital 162,Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist)
Hospital #162,Guwahati,Assam,Kamrup Metropolitan,2010.0,26.186823692660216,91.73808175382877,4.9,4024,Narayana Hospital 163,Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist)
Hospital #163,Guwahati,Assam,Kamrup Metropolitan,2010.0,26.156640988631167,91.75155815231136,4.8,92,Saket City Hospital 164,Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist)
Hospital #164,Darbhanga,Bihar,Darbhanga,1721.0,26.1364375,85.9057429,3.5,678,Fortis Hospital 165,Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist)
Hospital #165,Hajipur,Bihar,Vaishali,1717.0,25.70958050742617,85.2009555047313,4.9,1528,Apollo Hospital 166,Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist)
Hospital #166,Muzffarpur,Bihar,Muzaffarpur,1506.0,26.1168125,85.3946179,4.7,2770,Wockhardt Hospital 167,Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
Hospital #167,Patna,Bihar,Patna,1803.0,25.651264228671625,85.11740401088103,3.4,2330,Columbia Asia Hospital 168,Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist)
Hospital #168,Patna,Bihar,Patna,1803.0,25.60800313395584,85.12506807597198,4.3,784,Columbia Asia Hospital 169,Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #169,Patna,Bihar,Patna,1803.0,25.60001775474884,85.051507949391,3.8,6543,BLK Hospital 170,Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician)
Hospital #170,Patna,Bihar,Patna,1803.0,25.618793393637056,85.10743281928939,3.0,2,Narayana Hospital 171,Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist)
Hospital #171,Patna,Bihar,Patna,1803.0,25.629523827702062,85.04096091904002,4.4,1494,Manipal Hospital 172,Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #172,Patna,Bihar,Patna,1803.0,25.59935025819614,85.19274189410143,4.6,11647,Max Hospital 173,Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Iyer (Oncologist)
Hospital #173,Patna,Bihar,Patna,1803.0,25.65616876589995,85.08027292060606,3.8,370,Saket City Hospital 174,Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist)
Hospital #174,Purnea,Bihar,Purnia,1014.0,25.8744375,87.5344929,3.0,275,Narayana Hospital 175,Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist)
Hospital #175,Chandigarh,Chandigarh,Chandigarh,9258.0,30.80163927078445,76.64363555334353,4.1,182,Aster Hospital 176,Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist)
Hospital #176,Chandigarh,Chandigarh,Chandigarh,9258.0,30.72550569848501,76.75911556745258,4.0,579,Indraprastha Hospital 177,Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist)
Hospital #177,Chandigarh,Chandigarh,Chandigarh,9258.0,30.779380676158407,76.82299071677487,4.5,1545,Max Hospital 178,Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist)
Hospital #178,Chandigarh,Chandigarh,Chandigarh,9258.0,30.61396160724412,76.75036828961157,4.5,136,Apollo Hospital 179,Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist)
Hospital #179,Raipur,Chattisgarh,Raipur,750.0,21.21325145169591,81.65521475055532,4.9,24035,Max Hospital 180,Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist)
Hospital #180,Raipur,Chattisgarh,Raipur,750.0,21.210741356859074,81.54533043439532,4.0,274,Manipal Hospital 181,Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist)
Hospital #181,Raipur,Chattisgarh,Raipur,750.0,21.215490852406447,81.65093432591533,4.5,5273,Paras Hospital 182,Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
